i did see the review here and other places about a cracked lcd screen	1
i am stunned and amazed at the quality of the raw images i am getting from this g3 \( in conjunction with my professional flash system \) , and can easily put up with the cameras limitations , because ive never seen anything better within its resolution limits	0
this is my first mp3 player and i am so impressed with what such a small device can do	0
well backlit keypad	0
i tried as bunch of different formats to see if it would play and it did	0
friends told me that the diaper genie did not work very well , so bought the diaper champ based on on line reviews and i have been happy with it	0
i would imagine this is a problem with any camera of a compact nature	1
for my first i had a diaper genie which was not only costly with the refills but it was also very stinky	1
our special friends at creative gave this thing good sound quality , great features , long battery life , and an unbeatable price	0
i 've had nokia 's for years , and while this one is packed with whiz bang features it is disappointing for its primary use a phone	1
i love the slim design the weight would only be an issue if it were bulky	0
and bluetooth does not drain the battery as quick as i thought it would , i usually can go 1 5 days with bluetooth on along with making calls before i need a full recharge	0
navigation is easy and i found that syncing files from the player to the computer \( and vice verse \) was easy too	0
the setup was very easy	0
the door would not close	1
i use it primarily in the provided protective case although i have dropped it about 3 feet from my desk \( by accident \) as well as have played it outdoors in 30 fahrenheit weather \( by design \) and it has continued to work fine	0
although i find it more convenient to use 1 touch dialing , this phone does not have voice dialing	1
it could be a little bit bigger , but it 's easy to get used to	1
weak points touch pad design could be better volume control controlled through the vertical strip , but purchasing a headphone with built in volume control will do the trick	1
if you do n 't have tags , it 'll lump all of your tracks into the same directory and they can not be searched via artist or album as the zen does not recognize folders	1
i got a 1gb mmc upgrade for this phone and now i can	0
i have shopped with amazon before and have been very happy with their performance thus far	0
my case doesnt close maybe mine was just faulty , but the case isnt that great	1
the sound quality with jazz and pop music is equally superior	0
i almost always get a good strong signal , even in fairly remote areas here in the southwest	0
while light , it will not easily go in small handbags or pockets	1
the diaper champ is the best !	0
as a windows user , i had to install the software including drivers and itunes on my desktop , and this is the only area where i encountered a nuisance	1
i just uninstalled systemworks and internet security for at least the fifth time due to functionality issues	1
mine generally requires a charge every 48 hours or so and i don 't really talk on it that much	1
for the price and size and features , you can 't beat the price	0
the environmental audio , however , is almost completely useless and has made most of my songs sound worse than without it \( i encode my songs at 192 256 kbps without variable bit rates \)	1
oh and file transfers are fast easy	0
output through component connections looks very good , on my non hd tv	0
the controls are hard to manipulate , especially in the dark	1
i experimented with online print ordering with the two major us brick and mortar retailers , and they both delivered great results	0
the software included is an easy installation and you have the option of using the creative software , windows media player 10 , or simply windows explorer to move music back and forth between your zen touch	0
great features	0
1 \) quite bulky \( it 's about the same size as my minolta vectors s 1 aps slr \) and uses a heavy battery , although not very solid as it is contracted mostly of plastic \( unlike canon 's elph line \)	1
6 \) excellent battery life 14 hours beats ipod 's	0
after a lengthy and extensive journey for a feature loaded , high performance , travel size camera , i initially gravitated to this little gem because of the superior picture quality 4 mega pixel	0
update i knew that i loved the champ , and using the diaper genie at a friend 's house really reinforced that !	0
a bit disappoint on that !	1
the camera was a marvel	0
has 4x optical zoom which is higher than any other in the same price range	0
if you have to buy a camera on a bu get , this has got to be the one	0
third , creative software allows you to keep two windows open to look at both the content on the player and the computer	0
if you hold down the scroll wheel too long \( which is common if you have a lot of songs to sort through \) , it will get `` stuck `` rapidly going through the songs and wo n 't stop until several seconds after you let your finger off of it	1
this is quite simply the best you can ask for	0
user 's guide doesn 't cover a lot of important info that is covered on their website	1
also , multiple picture feature is very , very fast	0
unlike other reviewers , i have found the support to be responsive , almost no wait time on the phone , and relatively knowledgeable	0
combine this with the excellent price we got in the gold box , and i 'm really happy	0
i 've attempted to connect this unit to several different tvs , using a multitude of connection methods , and i still can 't get a video signal from the machine	1
i found it intuitive to use \( i did n 't read any documentation for it and was using it successfully within a few minutes \)	0
for the money , i 'm not sure you can do better	0
creating playlists using the included software to minimize issue 3 was n 't as easy as i would have liked	1
the flaw is in the circuit board that the headphone jack is connected to	1
because steve jobs is a twisted individual and he made sure that he ruined this device by giving it an unrepeatable 18 month battery	1
it 's kinda heavy , kinda like having a walkman	1
this is the best purchase i 've made in a very long time	0
i had never liked the idea of the diaper genie because of the refills	1
they fix the problem and help you with whatever your i pod needs comes with two usb ports and a charger	0
you can adjust the volume to be heard anywhere or so that it does n 't make that big of a disturbance	0
not only is it much more cost effective \( you can use regular trash bags rather than refills at 5 a pop \) , it is easier to use and clean , and has a larger capacity	0
loading cds was somewhat time consuming , but i think it would have been with the ipod as well	1
playlists can be made on the fly , without aid of a computer , and you can use play modes like shuffle and repeat for your ' now playing ' selections or playlists	0
i found using the supplied mediasource software very easy	0
its stable , so a curious toddler can 't easily tip it over	0
this product sucks , the customer service from apex sucks	1
fm tuner microphone having a tuner in the player is a blessing	0
seems to read most dvds fine , and reads quietly \( i had a pioneer player that had fairly loud disc spin noise \)	0
and it fits right in my pocket much easier than my old s30	0
the g3 is loaded with many useful features , and unlike many smaller digital cameras , it is easy to hold steady when using slower shutter speeds	0
they have a whole bunch of devices that all have the same sounding name \( and they are long \)	1
but the sound is very good \( and loud \) and works well on my portable speakers	0
the hot shoe flash attachment allowed me to buy and use a sophisticated flash unit	0
unfortunately it turns out to be the `` disposable `` type	1
the pictures are beautiful , and the camera is so small you can carry it anywhere	0
ks almost without fail , no matter what your taste in music is from relaxation music to hard rock , to hip hop , to korean and japanese , to afro cuban and salsa , jazz , blues , country and pop , this feature performs well	0
my experience with installation was quite good	0
one bad thing is that it comes with a pitiful 32mb compactflash card , and for most purposes , it is not enough	1
i was some what sceptically when i seen the price deference between the other makers of comparable hp	1
this phone doesn 't include phone card calling	1
the extended zoom range and faster lense put it at the top of it 's class	0
in fact , i liked it so much after using it with my son who is now 2 years old , that i bought one for our new baby 's room	0
battery life is about 1 4 of that advertised , no operators manual available for any of the nomad zen players \( on or off line \) , occasional software lockups , replacement battery is expensive	1
memory storage seemingly boundless	0
i sent creative customer service 3 emails in which they did not help me one bit and don 't seem to even want to help	1
i bought this phone for my trip to south africa and it worked almost perfectly	0
this camera is perfect for an enthusiastic amateur photographer	0
only one complaint about the speakerphone , you can only activate the speakerphone feature once the person you are calling answers the phone , not while it is ringing	1
minor complaints 1 \) even though the music is sorted via id3 tag on the player , the option to search for music contained in a folder is unavailable	1
it 's perfect for those who aren 't planning on storing tons of music	1
when i tried to install the second dvd player in my brothers house , that one didn `` t work either !	1
all in all though i 'm very happy with my new mp3 player	0
this did n 't bother me too much because it 's still a decent size	0
the size is tiny , which i love	0
it 's cute as anything and the glowing blue led looks super cool around the edges	0
i thought given all the `` 10 `` reviews about this camera that i would buy it in spite of being a bit pricey	1
very small	0
2 \) nice features , like web browser , camera , video recorder , speaker phone \( very usefully \) , clear voice reception	0
no in box accessories an arm strap , belt strap , case , or anything would be nice , but nope moveable parts this makes me almost want to keep my 3rd gen over a 4th with moveable parts , its easy to damage an ipod at a gym , so this is for more casual listeners note the ipod mini doesn 't have moveable parts and is made of titanium	1
i treat the battery well and it has lasted	0
in my opinion it 's the best camera for the money if you 're looking for something that 's easy to use , small good for travel , and provides excellent , sharp images	0
smaller size , 1 gb of more space , radio , voice recording , removable battery , cooler look , all in one	0
my biggest complaint is the battery life or lack there of	1
the leather case it comes with is pretty nice , similar to a pda style case and does hold and protect it perfectly	0
this is a fantastic tool to use	0
it 's size also makes it ideal for travel	0
the picture rs are amazing	0
the wrt54g plus the hga7t is a perfect solution if you need wireless coverage in a wider area or for a hard walled house as was my case	0
but this doesn 't make up for it 's innumerable other short comings , the biggest of which is the inability to download any updates due to problems with liveupdate	1
i bought it for my trip to buns aries , and also used it at the iguassu falls , and could not have asked for more perfect performance !	0
the movie mode is also working great	0
2 \) no games it has a cool screen why not use it	1
the blue backlit lcd looks really neat and is easy to read	0
i purchased this router at a woodworking show after watching the ct people using it to demo their bits and was impressed how it performed	0
i send my camera to nikon for servicing , took them a whole 6 weeks to diagnose the problem	1
all in all , trying to save some money on this player resulted in me shelling a great deal more when i purchased a much nicer dvd vcr combo player to make up for blazing creepiness of this very embarassing gift	1
getting the program to install properly has been a living hell experience	1
it takes great pictures , operates quickly , and feels solid	0
i was able to take great photos of the 4th of july fire works , and got some amazing shots of the kids playing with sparklers	0
another thing i like about this camera is the way that you can swap colors around and the impressive video quality i would advise any person in the market for a camera to pay the little extra on the hefty 500 price tag and get a quality camera	0
the manual is easy to understand , and it is mostly idiot proof	0
another good thing is that this camera seems to introduce much less noise in dark places than others i 've seen	0
the storage capacity is great for me	0
the sound quality is fantastic \( cd quality \) and it is really great to carry this around instead of stacks of cd 's or tapes !	0
what is added in functionality \( battery replacement \) detracts in build quality as the face plate is prone to popping off	1
have had problems since the first day	1
it is a bit cumbersome , and i can 't get to the songs i want as quickly	1
pros large hard drive for the 20gb and 40gb are both affordable	0
learning how to use it will not take very long	0
2 you still have to clean the thing ! !	1
sure , this thing is definitely more cost effective than an ipod	0
its also smaller , and gets more looks	0
thank you apple ! you make fabulous products	0
i just hooked it up and everything seemed to be going fine	0
you need to know absolutely nothing about setting up the network	0
having spent considerable time with professional video gear , i find onscreen displays annoying	1
the infrared is a blessing if you have a previous nokia and want to transfer your old phone book to this phone , saved me hours of re entering my numbers	0
2 it takes a while for the camera to actually capture the photograph from the time you click the button and i have seen people becoming a little impatient waiting for the flash to glow	1
the main problem with the nomad jukebox zen xtra 30 gb is the software	1
another great feature for me anyway is the ability to load wav sounds as ringers	0
i did like the heft of the machine	0
but those 2 come up every time	1
it is slow to initially start up , but once it 's turned on , i 've never had any complaints about the speed	0
i noticed that the micro adjustment knob and collet are well made and work well too	0
i am ripping my cd collection into 160 kbps wma files this gives an average of around 60 65 mb per cd , good for about 900 cds in the 57 , 000 mb of free memory available to me	0
the bottom line for me is that i am very happy with this product	0
the darn thing works as promised and it 's amazingly cheap too	0
it is slightly larger than an ipod , no doubt about it	1
great product , easy to use , economical , effective , absolutly fabulous	0
well , this apex dvd player turned out great !	0
will not automatically transfer songs with identical titles \( if you have live albums or greatest hits albums , this will cause you inordinate frustration \)	1
the nokia 6610 is a relatively new phone , and what a great phone it is	0
it is small , unlike my canon slr , so it easily fits in my pocket	0
as i mentioned before , the creative mediasource software is actually really robust despite what others have said , though notmad may still work better	0
this router does everything that it is supposed to do , so i dont really know how to talk that bad about it	0
however after just one month my headphone jack was broken as a result of normal , every day use	1
give each friend a different ringtone	0
this is the first cell phone i 've owned , and overall , i am quite pleased with it	0
always carried it in a case in by briefcase but one day the hard drive just zapped	1
good sound plays very nicely , even though the stock headphones are kind of weak durable not the most durable because its mostly plastic , but very compact and sturdy	0
glad to see the ed revised the previous statements regarding image quality	0
if you are new to the market and looking to buy a symantec software product , save yourself some money and buy the 2003 version	1
this is my first digital camera , and i am very pleased with it	0
the backlight on the phone goes off way too quickly \( dangerous when you 're driving at night \) , and there 's no way to change this	1
software definitely sucks , hangs up my notebook about half the time , but i do n 't mind buying notmad	1
well i have to say that this product is very good i mean it might be a little big but it still fits in your pocket	0
the creative zen micro is a zen micro killer , not an ipod killer	1
it films 10 second video , for crying out loud	0
namely , it wouldnt sync	1
the sound quality is excellent \( and i 'm fussy with that stuff \) , the unit looks cool , screen is bright and easy to read , and the replaceable battery means a major advantage over the ipod \( besides the price , but everyone knows that \)	0
it is small enough to fit easily in a coat pocket or purse	0
manual functionality is excellent , downloading pictures is quick and a breeze , and the quality is astounding	0
from the speakerphone that can be used up to 15 feet away with clarity , to the downloadable poly graphic meg atones that adds a personal touch to this nifty phone	0
bought the 30gb xtra a couple of weeks ago , and so far it has been excellent	0
recently the variable speed control went out	1
i did n 't read a thing about how to operate it it was just intuitive	0
the headphones which came with it are mediocre at best but what can you expect from a set of `` ear buds ``	1
also , the wma compression format is superior to mp3 , especially at lower bit rates , so i needed a player that could handle wma and integrate well with my windows xp computers	0
i don 't have problems with the depth adjustment , the speed control , the collet \( i haven 't tried the 1 4 `` sleeve yet \)	0
have a great and easy to use bundled software	0
one bad thing though , i find the remote control a bit flimsy and i predict it will most probably ' die ' before the player does	1
the ms scandisk would appear due to manual shutdown and would only scan to the 2nd bar , over and over \( up to 1 hr , i then shut it down and used go back \)	1
the sd500 software install was seamless and the product documentation is very detailed	0
this version of internet security 2004 , is beyond hope	1
the arm band is fantastic and it doesn 't budge even at the gym	0
this is the best dvd player i 've purchased	0
being a past norton customer , i consider this to be a slap to my face	1
what disappointed me is the fact that it does not seem to read certain dvds	1
we really enjoyed shooting with the canon powershot sd500	0
this product is way cooler than anything ive used before \( pencilings and maccabees and norton antivirus alone \)	0
with all its complicated features , the menus are easily accessible and the quality of the features is great	0
essentially , the cd included with the package is , for the most part , worthless	1
as for the zen micro cons i read that every button is touch sensitive , and thats very annoying when all the main buttons are on the front	1
it did also seem to have a strong `` new electronics `` smell for some time	1
i must have heard this about a dozen times over the span of 2 weeks , when t zones never worked	1
the panorama modes are wonderful	0
comments overall this is still a great value , but is kind of overrated in the sense that there are beater deals on the market	0
while it didn 't have all the features i would have liked , it was better than anything else i could find at the time	0
this router acts as a wireless access point , 100 mb switch and a router making it a nice multipurpose device	0
the price performance looked just right	0
overall , this player is awesome and i definately recommend it	0
from the internet , woodworking books , local stores and personal opinions the hitachi m12v 3 1 4 hp router time and time again came up to be the router of choice or best for its price	0
it offers way more features than i need but the ones i use work well	0
the controls on the player are very simple , no need for a manual	0
a very well made product that has worked very well for me over the years	0
it works great , i am usually at the full 54 mbps , although every now and then that drops to around 36 mbps only because i am 2 floors below where the router is	0
i have noted that as you use the tool , sawdust builds in the channel and it requires attention	1
my two main requirements were longer battery life and lower price i found both	0
first , the player did not allow me to access the menus of dvds	1
took me a few tries to get use to the navigation , but it 's a very user friendly player imo	0
overall this tool is very well worth the price and i have no regrets about my purchase	0
i take a lot of pictures and this camera is my first choice	0
then when i went to norton 's website to obtain a priority id number per the instructions i had been given , i couldn 't find a way to get one	1
it wo n 't play all of my movies	1
about the only legitimate criticism from the online reviews is that fact that the lens really does obstruct the viewfinder	1
it is some protection for the unit , but for use ability , forget it	1
when taking pictures of people , however , it shows every flaw in the subject 's skin	1
i chose this one because from what i read , it was the best deal for the money	0
however , i do n 't like to carry it on my belt because the clip is n 't secure and the case can slip off	1
if you use software correctly , put in all the id3 tags , you will get an awesome database collection , from which you can easily access your songs	0
you can even use the ipod to store files from your pc and export your outlook files to it	0
the zen has minimal stoppage between tracks when listening to music that continues from one track to the next the gap is just a hesitation a slightly audible click if i am not listening for the progress from one track to the next i do n 't even notice the click	0
the included earbuds were uncomfortable	1
my only complaint \( really more of an observation \) is that the outside finish of the ipod is rather delicate , so i am going to get a case for mine so it doesn 't get all scratched up	1
ring tones only come with crazy songs and annoying rings , there is only one ring that sounds close to a regular ring	1
2 \) phone is awfully slow	1
yes the included earphones suck but everyone replaces them anyway	1
the design , as mentioned above , is sleek , cool and trendy \( and i think trendy good , but it 's always hard to tell these days \)	0
additionally , it has more fun stuff like more tones , wallpapers , screen saver , stop clock , alarm , java applications \( chess , currency converter etc \)	0
it 's still one of the smallest 2mp digital cameras on the market , and absolutely one of the best built most stylish cameras ever	0
i have had mine for about a year and use a third party firmware on mine and love it	0
their customer service agents are always prompt and polite and my service is terrific	0
the accessories that come with the player are great	0
the navigation takes so much time that it would eventually drive you crazy	1
the creative zen micro , at first glance , is a dream come true for all mp3 and music lovers	0
it is exceedingly simple to navigate around in this device	0
this makes no sense and sort of defeats the purpose of audio bookmarks	1
the photostitch software is very cool if you want to do any 360 degree panorama shots	0
sound quality excellent , everything you would expect from this company	0
the screen is large , defined , and easy to read , and the silver unit is naturally cool	0
only thing missing from creative is a cd burner	1
for the hobbiest , it 's probably a nice buy	0
stay away from this product !	1
but , all of this means nothing , because of the serious , serious , stupid and ridiculously elemenatary design flaw after 3 months , give or take a few weeks , you won 't be able to hear anything	1
compatibility with other devices is excellent too i 've only found one 11b device that won 't work with its mixed mode \( and it won 't work with anyone 's mixed mode \)	0
i can connect to my computer via bluetooth to transfer images , calender events , contacts and anything else	0
my file log was not responding and the program was not blocking any cookies or unauthorized sites	1
it plays just about any format \( check before you buy if it plays yours \)	0
settings for just about everything , beautiful pics and beautiful prints	0
after scouring the various boards i find this is an arbitrary and pervasive problem	1
a great camera , but here are some points which i don 't notice in most of the reviews here , which may be of concern especially to the more advanced amatuer	0
the wizard is particularly sinister	1
and , when you think about it , it 's insulting that norton requires its customers to jump through these hoops anyone who can provide proof of purchase , whether on the phone or online \( what if your computer is down \? \) , should have equal priority	1
first 4 months it was in our bedroom and we did not even smell any odor	0
i am very pleased with the apex ad2600 it plays just about anything you put in the drawer	0
for a sleeker , smaller and more `` average `` mp3 player the nitrus is great but the ipod blows it out of the water the interface is great and the design is wonderful	0
and with usb 2 0 , transferring music to your player is incredibly easy	0
the collet for the 1 4 inch bits is a pain to get in and even harder to get out	1
the songs do n 't play one after another like on a cd	1
even after all the nightmare sound problems , i 'd still half way like this product if it kept it 's promise the ability to store 1500 songs	1
great quality picture and features	0
it is a nice router in all ways but one	0
itunes this is a love hate relationship program usually people with mac like this program than people with a pc , but depending on your computer expertise , this could be a difficult program to use , and it is required for an ipod	0
at double speed \( 2x forward speed \) , it still plays mp3s with sound they are pitch corrected and smooth , but twice as fast !	0
plus , if you order from amazon com , they will exchange it for you no problem	0
right now , the creative software transfers subscription music files very slowly	1
deficiencies with zennx are easily overcome with 3rd party earphones \( 20 \) and software \( 25 \)	1
absolutely no problems with this router	0
they claim to respond in a 24 hour period yet it 's been 2 weeks without a reply	1
yes , there is a belt clip , but that doesn 't hold the extra battery and usb cable	1
all that said , i am a little disappointed with the quality of the pictures from the camera	1
if you call apple and tell them your ipod has been damaged , they charge you roughly 105 50 per minute and blame you for `` abusing `` your ipod	1
2 battery life is over 4 5 hours , compared to about 2 5 hours for the g2 or the 2 hours for most nikon 's	0
customer service awful listen to this one , remember the battery statement i made earlier	1
screen review could be better	1
in that model the hard drive just died one morning before my class	1
so so 1 customer service 6 calls half were efficient other half were equally incompetent	1
and it is very easy to clean	0
i have stored around 60 cd 's \( at 160kbps \) on this and have barely touched the available memory	0
8 perhaps inspired by the canon 's factory white correction settings \( which were found lacking and had to be altered by a user before the white edges from buildings etc could be cleaned out \) , the g3 has much sharper white offsets	0
8 buttons are little , but if you have steady fingers and deal ed with a casio worst calculator watch , you can deal with almost anything	1
audio is excellent	0
the user support service isn 't too great either	1
same story as everybody else when trying to get service from apex nothing	1
i do give create to creative for their attractive design	0
i have owned some kind of creative audio product since 1993 and have never had to call tech support	0
the included memory card is too small	1
\) the zen micro appears sturdy and well constructed , hefty , if you will , far better than many of its competitors	0
as the 6600 uses 900mhz , it operates in more countries than the 6620	0
it may not top the ipod mini , but it 's definitely an alternative if you also want the extra features and good sound quality	0
the cover that came with it did n 't fit very well	1
i 've had it for a week now , do n 't regret the purchase one bit , and i never leave home without it	0
but at least you re starting with the most photo realistic images ive ever seen from a camera	0
also , i am quite partial to the creative mediasource organizer and player software , which i had with audigy zs sound card originally it is definitely an added plus	0
3 \) the joystick design they are using on the new nokias gives you a great degree of control	0
it comes with a clearly written manual and the learning curve is not too too steep	0
recently bought this coolpix 4300 along with a 256mb ultra flash card as expected , i happily found that qualities of the picture are excellent with 3m 4m pixel fine combos and many of the user friendly functions are very similar to slr models , and with added convenience of a digital camera that you can see pictures immediately	0
it would either not play the song at all , or skip wildly , no matter that the unit was resting on my desk	1
there are 2 things that need fixing first is the battery life it will run for 6 hrs without problems with medium usage of the buttons	1
this is really a no brain er	0
remember , this phone uses an operating system symbian and it 's feature rich w 65k colors	0
the screen is large and bright and has all the info i need where i need it	0
it has all the features one would need in a cellphone	0
the only downside to this is that it can get pretty stinky long before the pail is full	1
i downloaded a trial version of computer associates ex firewall and antivirus and fell in love with a computer security system all over again	0
the sound quality is excellent , except , maybe a tad too quiet at times when there are quieter talkers on the other end of the line	0
after some consideration i chose the 40gb nomad zen xtra from creative , and i have not been disappointed	0
applications it has lots of applications and they work very well when you eventually find where they are and they finally open	0
cheap construction they should have made the player out of hard plastic and put some rubber on the corners	1
the documentation is much better than the documentation that came with the 11b router i needed a lot of help from linksys technical assistance to set that one up	0
i love having the option to manually control the f stop , shutter speed and even focus	0
i enthusiastically recommend this camera	0
also , you can store data on it , which is a plus for all you people who want to buy an ipod just to say you have an ipod , do n 't bother , this is a much better buy	0
the nokia 6600 is a decent extension of the smart phone line	0
apex ad 2600 runs all the dvd media including dvd r rw and dvd r rw \( unlike sony or panasonic one supports only r rw and another supports r rw \)	0
hold button suprisingly not all mp3s have this this allows you to have all the buttons unusable , so that you don 't accidently hit something in your pocket	0
the eax sound enhancement feature did n 't do enough for me and the custom eq was a limited 5 band eq	1
i bought this diaper pail when my son was just a few days old and i absolutely love it !	0
i particularly like the `` txt `` file which records all the control information for all the pictures you take	0
fyi , battery doesn 't die if you don 't use lcd	0
in other words , the zen is not a convenient data storage device only buy the capacity you need for your music collection \( see point 1 for some sizing information \)	1
the screen may be a little smaller , but it is very readable and does n 't come in the overused blue	1
the zen micro \( mine 's black \) has a lot going for it	0
the 30gb zen xtra rocks my socks , spills my beer , but does n 't wash my car	0
i didnt have any installation problems and the touch pad is fine , even if it is sort of inaccurate	0
the larger lens of the g3 gives better picture quality in low light , and the 4 times optical zooms gets you just that much closer	0
the scroll bar problems make the task of creating playlists more frustrating	1
it 's so cute and behind the black panel it glows in a neon blue	0
the volume	1
second , the setup cd actually worked perfectly	0
transfering is easy , the software makes everything pretty easy	0
the speaker phone is very functional and i use it in the car , very audible even with freeway noise	0
also , very light and portable	0
a little weighty \( 9 ounces no biggie \) , but otherwise fine	1
this is an excellent player , especially for the price , with features that are comparable to and even excel the ipod	0
the heavy motor and continuously variable speed control let this router churn through everything i threw at it	0
when the overall image quality \( especially natural colours , details , natural looking of the pictures \) is the most important thing , then this camera its top notch and very impressive	0
it really is the perfect travel camera , plus it offers the convenience of digital photography	0
if you are looking for a phone to integrate as easily as the sonyericsson phones with isync , i say stick with a sonyericsson	0
for some this might be a problem , but for the price of a 30 gig ipod , you can get a 60gb nomad , the ipod simply pales in comparison	0
whether you are using disposable or cloth diapers , this is the truly the only diaper pail to get !	0
the extra gb is just a bonus	0
1 \) the champ is easy to use	0
second , the `` automatic `` sync on creative lets you review the songs before it begins its transfer	0
so far \( 3 weeks \) , we 've had no problems with the diaper champ at all	0
norton online support does not even acknowledge this problem nor does the computer company that preloaded it on our new computer	1
i loved this product when i first got it great sound , easy to use \( even though i agree that the software was n 't the best \) and held enough songs to suit any mood	0
just follow the instructions carefully , it 's all based on a cd that has everything you need to get you up and running in no time	0
i got this camera about a month ago and i can 't put it down	0
especially the bluetooth server meaning you have to restart the phone if you want bluetooth to work again	1
there is an open source firmware on the net which has tons of extra features	0
i think their antivirus software was one of , if not the best , on the	0
the only things i have found that i havent liked is that the lcd is hard to read in daylight but everyone else 's is too	1
the battery is replaceable \( a real plus \) and there is a leather case \( another real plus \)	0
other tagging problems result \( i think \) from the nomad 's operating system	1
also , it was only 39 99 \( after rebate \) with free shipping and no tax so overall it is a decent player	0
strong points design small , comfortable , curved , and stylish	0
it 's so small and light , even with a spare battery , you really can take it anywhere	0
i highly recommend this !	0
1 month , no problems , great phone i 'm very pleased with my 6610 phone	0
also included in the `` games `` section is the great music trivia option which tests your skill at being able to quickly place your own songs	0
however after purchasing a 20 gb ipod it 's clear to see the superiority	0
those used to 35mm cameras will find the g3 very comfortable and friendly to use	0
it takes a while to learn how to use it right , and at this point i am able to make about 70 of my calls using it	1
i bought this camera two days ago , and i 'm very pleased to say that it has been worth the money	0
it has an exterior design that combines form and function more elegantly than any point and shoot we 've ever tested	0
i tried to do this by instinct and it 's not intuitive unless you are a network geek	1
it has a few inconveniences one is that the songs do not automatically play one after another like on a cd	1
no vibration !	0
overall small , sounds great , and less expensive than apple 's overpriced ipod !	0
there was no compromise this little camera does amazing things	0
i purchased this phone knowing it was slightly old as compared to the newer models of nokia phones available	1
the only problem i have with the buttons is that the power button and print share button don 't have a nice click	1
the zooming lever is shaky , i hope it does not operate mechanically , otherwise you 'll feel uneasy	1
a huge beautiful color screen which can not been scratched at all even with the rough handling i give it	0
norton internet security 2004 is one of the more buggy implementations	1
little to no networking experience , just in case the automatic cd method has issues	1
but my biggest gripe is still the extremely ugly design	1
you have to wonder why creative can 't get this right	1
i also own a canon digital rebel and i agree that the advanced controls on the sd500 are not as robust , but overall picture quality goes head to head with the digital rebel	1
we just use the glad tall kitchen trash can bags with odor shield from target and they work wonderfully	0
the micro has an impressive array of very nice features and a well designed user interface	0
in general it is easy to use and well laid out	0
also , the display is `` hinged `` and it can be placed in a myriad of positions , or to protect it against any damage	0
i was up all night trying to make the stupid thing work , to no avail	1
i use it on a router table , and it is works well	0
you do not have to waste money or time trying to purchase special bags for the champ	0
i can tell using the phone that it feels a little flimsier than motorola 's do , but as long as i 'm not planning on dropping the phone or running over it with my car it should be just fine	0
really happy with this little camera	0
i upgraded from a very small 3 2 max camera to this camera with great results	0
best in class	0
you don 't need to cough up an extra couple bucks for a `` special edition `` to get black ! sound awesome ! batteries removable replaceable	0
reset the network , tried the connection , and it 's working like a charm	0
it does well in all aspects of internet browsing	0
the screen 's large and easily read	0
just point and shoot and the photos were great	0
the panel seems like it will come off very easily as other people have said	1
i , as many others , have waited for many years for the convergence of price , features , size and ease of use to hit that happy center point	0
this item broke just two weeks after i gave it to my kids for christmas	1
you actually can talk to a real person for support in under an hour ! \)	0
2 \) the delay from the time you fully depress the shutter to the time the picture is taken is too long and may yield some fuzzy shots	1
one little minor flaw with this camera is that the lens is visible in the viewfinder , but does not detract from the image at all	1
the latter will provide better coverage in more remote areas of the states but still operates in many countries , excluding new zealand and australia	0
the phone is sturdy	0
one still works fine , the other quit after one day	1
some of the higher pitched rings are very easy to hear , but not easy to listen to	1
although the nokia 6610 is a little short on the features department , it is an outstanding piece of hardware for doing what it was primarily meant to do to be a wireless telephone	0
\( i never know when the champ is full as there is no way too tell even though not particularly aesthetic , how about making the champ clear and see through \? \) so , i lift the lid and find a wad of diaper , which i must remove , usually stuck inside the lid itself because the bag is too full	1
i was more excited about this player upon opening than i was about the nomad	0
on the whole , i 'm quite happy with the purchase	0
the vibration is not top	1
by focusing exclusively on quality rather than excessive marketing , they have introduced a player that can look the ipod straight in the eye and not flinch	0
no problems now , just a sickly disappointment in the way norton has abandoned their customers	1
the hitachi has plenty of power , runs smooth , and cuts effortlessly through maple \( with freud bits ! \)	0
a few of my work constituents owned the g2 and highly recommended the canon for picture quality	0
really like it , easy to use , great images , very intuitive , fits in my jacket pocket	0
transferring files couldn 't be easier thanks to the included software bundle	0
i love this player and am extremely happy with my decision	0
when we tried to hook up the first one , it was broken the motor would not eject discs or close the door	1
like other reviewers , installation was hell	1
the great and versatile ipod	0
seems the `` program scan `` feature did not find the exe file for outlook !	1
but overall this is a good camera with a ' really good ' picture clarity an exceptional close up shooting capability	0
i find this feature on this phone useless , but , since i don 't really need this function anyway , i don 't really use it	1
i downloaded and updated the firmware , and followed the easy setup instructions	0
each of the 4 lasted less than six months	1
i still have my s70 because i like the wider lens sometimes , but in general , if you are looking for a small camera with the whole package , the sd500 is the only one you should buy	0
i must have gotten a good one	0
3 \) 4x zoom is nice	0
you can upgrade but then there 's a certain level of trouble involved	1
i 'm glad canon decided to keep the 4mp resolution and improved upon it with new technology	0
there are a couple of quirks that were a bit annoying like having to actually press the power button before the tray will open \( my perv machine did it automatically \) , and the fact that the external display is too small and too faded to read from any significant distance	1
\( \) like most soho routers , it has nearly non existant logging	1
the controls are somewhat harder to use than the ipod , but i have gotten use to them , and even at the beginning did not think would justify the huge difference in price	1
when i went to put in the new sd card i looked at the lcd screen cracked and the fluid gave a jackson pollock type appearance to the screen , black and blue and purple blotches and streaks useless	1
anyway , this player is a great deal and i really love it	0
the interface is simple to use	0
by cocking the shutter to the halfway position and getting the settings ready to shoot , i was able to produce excellent stop action photos contrary to what other reviewers experienced	0
